KOD_SUKL;LEKAR;LEKARNIK;PACIENT;TYP;PLATNOST_OD;PLATNOST_DO;PRIORITA
0238985;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0238986;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0238987;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0238988;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0238990;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0238995;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0210983;0;0;1;EM;16.05.2016;16.05.2026;Stredni
0212515;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0213695;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0213696;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0213697;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0222905;1;1;0;EM;24.10.2022;24.10.2032;Stredni
0222911;0;0;1;EM;20.05.2024;20.05.2034;Stredni
0222922;1;1;0;EM;20.04.2020;20.04.2030;Stredni
0222923;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0222925;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0222933;1;1;0;EM;31.10.2022;31.10.2032;Stredni
0232848;1;1;0;EM;26.03.2024;26.03.2034;Stredni
0233056;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0233058;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0238996;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0238997;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0238998;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0238999;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0239118;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0239125;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0239130;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0239140;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0215121;0;0;1;EM;08.12.2022;08.12.2032;Stredni
0215124;0;0;1;EM;08.12.2022;08.12.2032;Stredni
0222979;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0222984;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0222990;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0223021;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0223022;1;1;0;EM;20.04.2020;20.04.2030;Stredni
0223024;0;0;1;EM;20.04.2020;20.04.2030;Stredni
0233061;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0233063;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0233065;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0233649;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0233650;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0233652;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0233756;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0233760;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0239153;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0239167;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0239168;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0239172;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0239174;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0239279;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0216968;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0218275;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0218510;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0218511;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0223061;1;1;0;EM;27.04.2023;27.04.2033;Stredni
0223080;0;0;1;EM;25.01.2024;25.01.2034;Stredni
0223098;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0223108;1;1;1;DI;29.07.2024;29.07.2026;Stredni
0223109;1;1;1;DI;29.07.2024;29.07.2026;Stredni
0223477;1;1;0;EM;20.05.2025;01.01.2050;Stredni
0234959;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0234964;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0234966;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0239375;0;0;1;EM;29.03.2021;29.03.2031;Stredni
0239381;0;0;1;EM;29.03.2021;29.03.2031;Stredni
0218825;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0219016;1;1;0;EM;08.04.2025;01.01.2050;Stredni
0219016;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0219018;1;1;0;EM;08.04.2025;01.01.2050;Stredni
0223533;1;1;0;EM;25.09.2025;01.01.2050;Stredni
0223540;1;1;0;EM;25.09.2025;01.01.2050;Stredni
0223566;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0223567;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0223570;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0223802;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0234978;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0235060;1;1;0;EM;25.06.2021;25.06.2031;Stredni
0235060;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0235064;1;1;0;EM;25.06.2021;25.06.2031;Stredni
0239424;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0239426;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0239427;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0239428;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0239429;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0239432;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0219020;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0219021;1;1;0;EM;08.04.2025;01.01.2050;Stredni
0219023;1;1;0;EM;08.04.2025;01.01.2050;Stredni
0219023;0;0;1;EM;08.04.2025;01.01.2050;Stredni
0219024;1;1;0;EM;08.04.2025;01.01.2050;Stredni
0223993;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0224002;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0236037;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0236038;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0236328;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0236329;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0236332;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0236338;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0245962;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0245971;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0246006;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0265307;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0265622;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0249848;1;1;0;EM;02.11.2018;02.11.2028;Stredni
0249883;1;1;0;EM;23.06.2025;01.01.2050;Stredni
0249900;0;0;1;EM;02.11.2018;02.11.2028;Stredni
0249929;1;1;0;EM;12.11.2025;01.01.2050;Stredni
0249930;0;0;1;EM;12.11.2025;01.01.2050;Stredni
0249987;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0249993;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254253;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254273;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254344;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0254476;1;1;0;EM;02.12.2019;02.12.2029;Stredni
0246020;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246022;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246024;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246102;0;0;1;EM;18.02.2021;18.02.2031;Stredni
0246105;0;0;1;EM;18.02.2021;18.02.2031;Stredni
0265625;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0265626;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0250000;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0250001;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0250016;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0250088;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0254646;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0254758;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0254828;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0257714;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0257717;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0257934;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0258816;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0258824;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0265647;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0265648;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0265652;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0265654;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0250273;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0250276;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0254842;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0254844;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0255145;0;0;1;EM;30.01.2026;01.01.2050;Stredni
0265666;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0265766;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0265766;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0250283;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0255232;1;1;1;DI;31.07.2025;31.07.2027;Stredni
0255245;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0258944;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0259230;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0265768;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0265768;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0250330;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0250526;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0250527;0;0;1;EM;05.11.2025;01.01.2050;Stredni
0250604;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0250616;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0250617;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0255250;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0255338;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0255344;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0255345;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0255346;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0255358;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0260161;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0260168;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0260168;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0265882;1;1;0;EM;04.06.2025;04.06.2035;Stredni
0250621;1;1;0;EM;01.08.2023;01.08.2033;Stredni
0250624;1;1;0;EM;01.08.2023;01.08.2033;Stredni
0250624;0;0;1;EM;01.08.2023;01.08.2033;Stredni
0250864;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0250870;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0250875;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0250882;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0250884;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0250886;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0255359;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0255362;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0255372;0;0;1;EM;04.06.2024;04.06.2034;Stredni
0255376;1;1;0;EM;04.06.2024;04.06.2034;Stredni
0255378;0;0;1;EM;04.06.2024;04.06.2034;Stredni
0255379;0;0;1;EM;04.06.2024;04.06.2034;Stredni
0260174;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0260177;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0260179;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0260181;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0265888;1;1;0;EM;04.06.2025;04.06.2035;Stredni
0265983;1;1;1;DI;23.12.2025;23.12.2027;Stredni
0266284;1;1;0;EM;05.10.2023;05.10.2033;Stredni
0250891;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0250893;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0250896;1;1;0;EM;25.06.2021;25.06.2031;Stredni
0250896;0;0;1;EM;25.06.2021;25.06.2031;Stredni
0250999;1;1;0;DI;09.07.2024;09.07.2026;Stredni
0251181;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0251409;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0255472;1;1;0;EM;01.02.2026;01.01.2050;Stredni
0255583;0;0;1;EM;30.01.2026;01.01.2050;Stredni
0255588;1;1;0;EM;17.06.2022;17.06.2032;Stredni
0255663;1;1;0;EM;12.02.2025;12.02.2035;Stredni
0255702;1;1;1;DI;01.12.2025;01.12.2027;Stredni
0256438;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0256442;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0257709;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0257711;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0257712;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0260424;1;1;1;DI;15.12.2025;15.12.2027;Stredni
0260499;1;1;0;EM;10.07.2024;10.07.2034;Stredni
0260594;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0260596;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0265784;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0251424;0;0;1;EM;02.12.2019;02.12.2029;Stredni
0242352;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0242660;1;1;0;EM;01.07.2025;01.01.2050;Stredni
0242660;0;0;1;EM;01.07.2025;01.01.2050;Stredni
0242663;1;1;0;EM;01.07.2025;01.01.2050;Stredni
0242717;1;1;0;EM;20.08.2024;20.08.2034;Stredni
0242717;0;0;1;EM;20.08.2024;20.08.2034;Stredni
0260717;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0260783;1;1;0;EM;31.10.2022;31.10.2032;Stredni
0260912;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0260929;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0261009;1;1;0;EM;25.09.2025;01.01.2050;Stredni
0261044;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0261054;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0261056;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0246107;0;0;1;EM;18.02.2021;18.02.2031;Stredni
0246108;0;0;1;EM;18.02.2021;18.02.2031;Stredni
0246805;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246807;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0246809;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0247338;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0247359;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0247361;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0247401;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0252389;1;1;1;DI;18.03.2024;18.03.2026;Stredni
0252423;1;1;1;DI;26.06.2025;26.06.2027;Stredni
0242723;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0242728;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0262464;1;1;0;EM;10.07.2024;10.07.2034;Stredni
0262466;0;0;1;EM;10.07.2024;10.07.2034;Stredni
0247402;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0247522;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0248208;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0248219;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0253072;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0242731;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0243035;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0243044;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0243045;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0262471;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0262559;1;1;0;EM;10.07.2024;10.07.2034;Stredni
0262559;0;0;1;EM;10.07.2024;10.07.2034;Stredni
0262582;0;0;1;EM;10.07.2024;10.07.2034;Stredni
0262585;0;0;1;EM;10.07.2024;10.07.2034;Stredni
0262587;0;0;1;EM;10.07.2024;10.07.2034;Stredni
0262624;1;1;0;EM;10.07.2024;10.07.2034;Stredni
0262629;1;1;0;EM;10.07.2024;10.07.2034;Stredni
0248226;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0248228;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0248369;1;1;0;EM;08.09.2022;08.09.2032;Stredni
0248369;0;0;1;EM;08.09.2022;08.09.2032;Stredni
0248372;1;1;0;EM;08.09.2022;08.09.2032;Stredni
0253081;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0253082;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0253083;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0253086;1;1;0;EM;31.10.2022;31.10.2032;Stredni
0253095;1;1;0;EM;31.10.2022;31.10.2032;Stredni
0243374;1;1;0;DI;09.06.2025;09.06.2027;Stredni
0243384;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0243386;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0262632;0;0;1;EM;10.07.2024;10.07.2034;Stredni
0262671;0;0;1;EM;10.07.2024;10.07.2034;Stredni
0262830;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0262831;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0263121;1;1;0;EM;10.07.2024;10.07.2034;Stredni
0248376;0;0;1;EM;08.09.2022;08.09.2032;Stredni
0248436;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0248439;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0253106;1;1;0;EM;31.10.2022;31.10.2032;Stredni
0253122;1;1;0;EM;15.01.2024;15.01.2034;Stredni
0253124;1;1;0;EM;15.01.2024;15.01.2034;Stredni
0253237;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0253326;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0253344;0;0;1;EM;20.11.2020;20.11.2030;Stredni
0243931;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0243935;0;0;1;EM;25.02.2019;25.02.2029;Stredni
0243937;1;1;0;EM;25.02.2019;25.02.2029;Stredni
0244321;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0263464;1;1;0;DHPC;12.09.2025;12.03.2026;Vysoka
0263611;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0263615;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0263616;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0263619;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0263623;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0249150;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0249155;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0249413;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0253394;1;1;0;DI;09.07.2024;09.07.2026;Stredni
0253563;1;1;0;EM;31.10.2022;31.10.2032;Stredni
0253572;1;1;0;EM;31.10.2022;31.10.2032;Stredni
0253578;1;1;0;EM;31.10.2022;31.10.2032;Stredni
0253667;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0244322;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0244589;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0245414;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0263864;1;1;0;EM;15.02.2024;01.01.2050;Stredni
0263866;1;1;0;EM;15.02.2024;01.01.2050;Stredni
0263870;0;0;1;EM;15.02.2024;01.01.2050;Stredni
0264554;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0264583;1;1;0;EM;10.07.2024;10.07.2034;Stredni
0249424;0;0;1;EM;13.05.2019;13.05.2029;Stredni
0249427;1;1;0;EM;13.05.2019;13.05.2029;Stredni
0249509;1;1;1;DI;31.07.2025;31.07.2027;Stredni
0245419;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0245423;1;1;0;EM;27.10.2025;01.01.2050;Stredni
0264717;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0264725;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0264729;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0264794;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0264803;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0265040;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0249516;1;1;0;DHPC;20.02.2026;20.08.2026;Vysoka
0254209;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0254235;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254239;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254246;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0254248;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0245428;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0265115;1;1;0;DI;02.12.2024;02.12.2026;Stredni
0265116;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0265117;0;0;1;EM;22.01.2024;22.01.2034;Stredni
0265135;1;1;1;DI;23.12.2025;23.12.2027;Stredni
0265301;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0249645;1;1;0;EM;09.10.2025;01.01.2050;Stredni
0249761;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0249764;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0249765;1;1;0;EM;26.09.2025;01.01.2050;Stredni
0249765;0;0;1;EM;26.09.2025;01.01.2050;Stredni
0268319;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0268325;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0274704;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0274718;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0274726;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0269576;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0269579;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0269585;0;0;1;EM;20.12.2023;20.12.2033;Stredni
0269587;1;1;0;EM;20.12.2023;20.12.2033;Stredni
0269600;0;0;1;EM;20.11.2025;01.01.2050;Stredni
0268357;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0268368;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0268369;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0268380;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0274734;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0274755;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0274756;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0274763;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0274764;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0274765;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0274872;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0270009;1;1;0;EM;20.09.2024;20.09.2034;Stredni
0270010;1;1;0;EM;20.09.2024;20.09.2034;Stredni
0270016;1;1;0;EM;20.09.2024;20.09.2034;Stredni
0270024;1;1;0;EM;20.09.2024;20.09.2034;Stredni
0270159;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0270184;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0270189;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0271855;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271925;0;0;1;EM;14.11.2023;14.11.2033;Stredni
0271927;0;0;1;EM;14.11.2023;14.11.2033;Stredni
0271931;0;0;1;EM;04.01.2024;04.01.2034;Stredni
0271945;1;1;0;EM;03.07.2024;03.07.2034;Stredni
0271945;0;0;1;EM;03.07.2024;03.07.2034;Stredni
0271946;0;0;1;EM;03.07.2024;03.07.2034;Stredni
0275294;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0275304;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0275305;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0275331;1;1;0;EM;28.03.2024;28.03.2034;Stredni
0270295;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0270298;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0270430;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0270615;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0271953;1;1;0;EM;03.07.2024;03.07.2034;Stredni
0271954;1;1;0;EM;03.07.2024;03.07.2034;Stredni
0275338;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0275341;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0275343;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0275349;1;1;0;EM;19.01.2026;01.01.2050;Stredni
0271109;1;0;0;OP;01.07.2024;31.12.2050;Stredni
0271499;0;0;1;EM;18.09.2025;01.01.2050;Stredni
0272087;0;0;1;EM;10.09.2025;01.01.2050;Stredni
0272091;0;0;1;EM;21.12.2023;01.01.2050;Stredni
0272092;1;1;0;EM;10.09.2025;01.01.2050;Stredni
0276134;0;0;1;EM;07.12.2023;07.12.2033;Stredni
0276920;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0276921;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0276924;0;0;1;EM;28.11.2025;01.01.2050;Stredni
0271552;0;0;1;EM;30.08.2023;30.08.2033;Stredni
0271589;0;0;1;EM;23.05.2023;23.05.2033;Stredni
0271591;1;1;0;EM;26.11.2024;26.11.2034;Stredni
0271592;1;1;0;EM;26.11.2024;26.11.2034;Stredni
0271704;1;1;0;EM;01.09.2025;01.01.2050;Stredni
0271729;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0271733;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0271738;1;1;0;EM;16.02.2024;16.02.2034;Stredni
0271791;1;1;0;EM;05.02.2025;05.02.2035;Stredni
0271792;0;0;1;EM;05.02.2025;05.02.2035;Stredni
0271793;0;0;1;EM;05.02.2025;05.02.2035;Stredni
0272211;0;0;1;EM;31.01.2025;31.01.2035;Stredni
0277115;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0277122;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0277123;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0277129;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0277132;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0277135;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271806;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271807;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271817;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271818;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271820;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271821;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271831;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271838;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271842;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0271849;1;1;0;EM;12.06.2025;01.01.2050;Stredni
0272381;1;1;0;EM;06.08.2025;01.01.2050;Stredni
0272382;0;0;1;EM;04.08.2025;01.01.2050;Stredni
0272438;1;1;0;EM;03.07.2024;03.07.2034;Stredni
0272439;0;0;1;EM;03.07.2024;03.07.2034;Stredni
0272440;1;1;0;EM;03.07.2024;03.07.2034;Stredni
0272461;1;1;0;DHPC;02.10.2025;02.04.2026;Vysoka
0276938;1;1;0;EM;28.11.2025;01.01.2050;Stredni
0272566;0;0;1;EM;28.11.2025;01.01.2050;Stredni
